timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2/26/2011 16:00,68,0.3,0.303,0.56,0.1642,1,0,1,1
2/26/2011 17:00,68,0.28,0.2727,0.65,0.2537,1,0,1,1
2/26/2011 18:00,46,0.28,0.2727,0.75,0.2239,1,0,1,1
2/26/2011 19:00,34,0.28,0.2576,0.75,0.2836,1,0,1,1
2/27/2011 20:00,34,0.26,0.2424,0.87,0.2836,1,0,1,1
2/27/2011 21:00,37,0.26,0.2576,0.87,0.194,1,0,1,1
2/27/2011 22:00,22,0.26,0.2727,0.87,0.1343,1,0,1,1
2/27/2011 23:00,11,0.26,0.2879,0.87,0.0896,1,0,1,1
2/27/2011 0:00,2,0.24,0.2424,0.87,0.1343,1,0,1,1
2/27/2011 1:00,3,0.24,0.2879,0.87,0,1,0,1,1
2/27/2011 2:00,14,0.24,0.2424,0.87,0.1343,1,0,1,1
2/27/2011 3:00,35,0.26,0.303,0.87,0,1,0,1,1
2/27/2011 4:00,59,0.28,0.303,0.87,0.0896,1,0,1,1
2/27/2011 5:00,103,0.3,0.303,0.81,0.1642,1,0,1,1
2/27/2011 6:00,125,0.36,0.3485,0.62,0.1343,1,0,1,1
2/27/2011 7:00,193,0.4,0.4091,0.54,0.0896,1,0,1,1
2/27/2011 8:00,259,0.42,0.4242,0.47,0,1,0,1,1
2/27/2011 9:00,282,0.44,0.4394,0.47,0.0896,1,0,1,1
2/27/2011 10:00,261,0.46,0.4545,0.44,0.1343,1,0,1,1
2/27/2011 11:00,268,0.48,0.4697,0.44,0.1642,1,0,1,1
2/27/2011 12:00,187,0.42,0.4242,0.54,0.194,1,0,1,1
2/27/2011 13:00,127,0.4,0.4091,0.54,0.194,1,0,1,1
2/27/2011 14:00,102,0.4,0.4091,0.54,0.1343,1,0,1,1
2/27/2011 15:00,81,0.4,0.4091,0.54,0.0896,1,0,1,1
2/27/2011 16:00,69,0.38,0.3939,0.62,0.1642,1,0,1,1
2/27/2011 17:00,69,0.38,0.3939,0.62,0.1045,2,0,1,1
2/27/2011 18:00,59,0.36,0.3485,0.62,0.1642,2,0,1,1
2/28/2011 19:00,30,0.36,0.3636,0.66,0.1045,2,0,0,1
2/28/2011 20:00,8,0.34,0.303,0.87,0.3582,3,0,0,1
2/28/2011 21:00,1,0.32,0.3182,0.93,0.1642,3,0,0,1
2/28/2011 22:00,5,0.34,0.3636,0.93,0,2,0,0,1
2/28/2011 23:00,28,0.34,0.3485,0.96,0.1045,2,0,0,1
2/28/2011 0:00,92,0.36,0.3636,0.93,0.1045,2,0,0,1
2/28/2011 1:00,255,0.34,0.303,0.93,0.2985,2,0,0,1
2/28/2011 2:00,142,0.42,0.4242,0.82,0.2836,1,0,0,1
2/28/2011 3:00,92,0.52,0.5,0.72,0.4925,2,0,0,1
2/28/2011 4:00,87,0.56,0.5303,0.64,0.2985,2,0,0,1
2/28/2011 5:00,36,0.56,0.5303,0.64,0.2985,2,0,0,1
2/28/2011 6:00,32,0.46,0.4545,0.94,0.2239,3,0,0,1
2/28/2011 7:00,25,0.42,0.4242,1,0.2985,3,0,0,1
2/28/2011 8:00,35,0.42,0.4242,1,0.2985,3,0,0,1
2/28/2011 9:00,42,0.42,0.4242,1,0.1343,3,0,0,1
2/28/2011 10:00,79,0.4,0.4091,1,0.2985,3,0,0,1
2/28/2011 11:00,131,0.46,0.4545,0.94,0.194,3,0,0,1
2/28/2011 12:00,80,0.44,0.4394,0.88,0.6119,3,0,0,1
2/28/2011 13:00,45,0.44,0.4394,0.88,0.6119,3,0,0,1
2/28/2011 14:00,80,0.38,0.3939,0.87,0.3881,2,0,0,1
2/28/2011 15:00,76,0.34,0.303,0.93,0.4179,3,0,0,1
2/28/2011 16:00,45,0.32,0.2879,0.81,0.3881,2,0,0,1
3/1/2011 17:00,7,0.3,0.2727,0.7,0.4627,1,0,0,1
3/1/2011 18:00,3,0.26,0.2273,0.7,0.3582,1,0,0,1
3/1/2011 19:00,4,0.24,0.2121,0.65,0.3881,1,0,0,1
3/1/2011 20:00,2,0.22,0.2121,0.69,0.2836,1,0,0,1
3/1/2011 21:00,1,0.22,0.2121,0.69,0.2537,1,0,0,1
3/1/2011 22:00,2,0.2,0.1818,0.64,0.2836,1,0,0,1
3/1/2011 23:00,46,0.2,0.1818,0.59,0.2985,1,0,0,1
3/1/2011 0:00,107,0.2,0.1818,0.59,0.3284,1,0,0,1
3/1/2011 1:00,214,0.2,0.1818,0.59,0.3881,1,0,0,1
3/1/2011 2:00,124,0.22,0.197,0.55,0.4179,1,0,0,1
3/1/2011 3:00,68,0.24,0.2121,0.52,0.2836,1,0,0,1
3/1/2011 4:00,56,0.28,0.2727,0.45,0.2537,1,0,0,1
3/1/2011 5:00,86,0.3,0.303,0.39,0.1343,1,0,0,1
3/1/2011 6:00,78,0.32,0.3485,0.39,0,1,0,0,1
3/1/2011 7:00,79,0.32,0.3333,0.36,0.1343,1,0,0,1
3/1/2011 8:00,64,0.34,0.3636,0.34,0,1,0,0,1
3/1/2011 9:00,102,0.34,0.3485,0.34,0.0896,1,0,0,1
3/1/2011 10:00,242,0.34,0.3485,0.34,0.0896,1,0,0,1
3/1/2011 11:00,224,0.32,0.3182,0.39,0.194,1,0,0,1
3/1/2011 12:00,119,0.3,0.303,0.49,0.1343,1,0,0,1
3/1/2011 13:00,88,0.3,0.3182,0.61,0.0896,1,0,0,1
3/1/2011 14:00,63,0.26,0.303,0.56,0,1,0,0,1
3/1/2011 15:00,47,0.24,0.2727,0.62,0.1045,1,0,0,1
3/1/2011 16:00,25,0.24,0.2273,0.65,0.2239,1,0,0,1
3/2/2011 17:00,8,0.22,0.2273,0.69,0.1642,1,0,0,1
3/2/2011 18:00,4,0.22,0.2273,0.69,0.194,1,0,0,1
3/2/2011 19:00,2,0.22,0.2273,0.69,0.194,1,0,0,1
3/2/2011 20:00,4,0.22,0.2121,0.69,0.2836,1,0,0,1
3/2/2011 21:00,1,0.2,0.2121,0.75,0.1343,1,0,0,1
3/2/2011 22:00,5,0.22,0.2121,0.69,0.2239,1,0,0,1
3/2/2011 23:00,40,0.22,0.2121,0.55,0.2537,1,0,0,1
3/2/2011 0:00,110,0.22,0.2121,0.64,0.2537,1,0,0,1
3/2/2011 1:00,256,0.24,0.2121,0.65,0.2836,1,0,0,1
3/2/2011 2:00,148,0.28,0.2576,0.56,0.2985,1,0,0,1
3/2/2011 3:00,76,0.32,0.303,0.49,0.2836,1,0,0,1
3/2/2011 4:00,73,0.34,0.303,0.53,0.3284,1,0,0,1
3/2/2011 5:00,82,0.4,0.4091,0.43,0.194,1,0,0,1
3/2/2011 6:00,125,0.5,0.4848,0.25,0,1,0,0,1
3/2/2011 7:00,96,0.52,0.5,0.23,0.2985,1,0,0,1
3/2/2011 8:00,110,0.54,0.5152,0.19,0.4179,1,0,0,1
3/2/2011 9:00,139,0.54,0.5152,0.19,0.3284,1,0,0,1
3/2/2011 10:00,268,0.5,0.4848,0.23,0.2836,1,0,0,1
3/2/2011 11:00,201,0.46,0.4545,0.23,0.4925,1,0,0,1
3/2/2011 12:00,150,0.4,0.4091,0.28,0.5224,1,0,0,1
3/2/2011 13:00,95,0.36,0.3333,0.29,0.4179,1,0,0,1
3/2/2011 14:00,71,0.34,0.2879,0.29,0.4627,1,0,0,1
3/2/2011 15:00,48,0.3,0.2576,0.26,0.5522,1,0,0,1
3/2/2011 16:00,22,0.26,0.2121,0.3,0.5224,1,0,0,1
3/3/2011 17:00,13,0.24,0.197,0.3,0.4627,1,0,0,1
3/3/2011 18:00,1,0.24,0.197,0.3,0.4627,1,0,0,1
3/3/2011 19:00,3,0.2,0.1667,0.27,0.4627,1,0,0,1
3/3/2011 20:00,1,0.2,0.1667,0.27,0.4627,1,0,0,1
3/3/2011 21:00,1,0.16,0.1212,0.31,0.4925,1,0,0,1
3/3/2011 22:00,8,0.14,0.1212,0.33,0.2985,1,0,0,1
3/3/2011 23:00,35,0.14,0.1212,0.33,0.2985,1,0,0,1
3/3/2011 0:00,111,0.12,0.0909,0.42,0.4179,1,0,0,1
3/3/2011 1:00,220,0.14,0.1212,0.39,0.2985,1,0,0,1
3/3/2011 2:00,145,0.16,0.1364,0.37,0.2836,1,0,0,1
3/3/2011 3:00,56,0.18,0.1818,0.29,0.194,1,0,0,1
3/3/2011 4:00,50,0.2,0.2273,0.29,0.0896,1,0,0,1
3/3/2011 5:00,72,0.22,0.2273,0.25,0.1343,1,0,0,1
3/3/2011 6:00,80,0.22,0.2576,0.25,0.0896,1,0,0,1
3/3/2011 7:00,78,0.24,0.2576,0.21,0.1045,1,0,0,1
3/3/2011 8:00,68,0.24,0.2879,0.23,0,1,0,0,1
3/3/2011 9:00,71,0.26,0.303,0.23,0,1,0,0,1
3/3/2011 10:00,202,0.26,0.303,0.22,0,1,0,0,1
3/3/2011 11:00,167,0.24,0.2121,0.35,0.3284,1,0,0,1
3/3/2011 12:00,106,0.2,0.197,0.4,0.2537,1,0,0,1
3/3/2011 13:00,70,0.2,0.2273,0.4,0.0896,1,0,0,1
3/3/2011 14:00,51,0.18,0.2121,0.4,0.1045,1,0,0,1
3/3/2011 15:00,53,0.2,0.2576,0.4,0,1,0,0,1
3/3/2011 16:00,23,0.18,0.2121,0.43,0.0896,2,0,0,1
3/4/2011 17:00,12,0.2,0.197,0.55,0.194,2,0,0,1
3/4/2011 18:00,4,0.18,0.1818,0.64,0.194,2,0,0,1
3/4/2011 19:00,2,0.18,0.1818,0.64,0.194,2,0,0,1
3/4/2011 20:00,1,0.18,0.1667,0.74,0.2537,2,0,0,1
3/4/2011 21:00,1,0.18,0.1818,0.74,0.194,2,0,0,1
3/4/2011 22:00,7,0.16,0.1818,0.74,0.1343,2,0,0,1
3/4/2011 23:00,29,0.16,0.197,0.74,0.0896,2,0,0,1
3/4/2011 0:00,83,0.16,0.1818,0.8,0.1343,1,0,0,1
3/4/2011 1:00,228,0.18,0.197,0.74,0.1343,1,0,0,1
3/4/2011 2:00,150,0.22,0.2273,0.6,0.1343,1,0,0,1
3/4/2011 3:00,66,0.24,0.2273,0.6,0.2537,1,0,0,1
3/4/2011 4:00,89,0.28,0.2727,0.52,0.2239,1,0,0,1
3/4/2011 5:00,97,0.32,0.303,0.43,0.1642,1,0,0,1
3/4/2011 6:00,87,0.34,0.3182,0.42,0.2239,1,0,0,1
3/4/2011 7:00,95,0.36,0.3333,0.4,0.2836,1,0,0,1
3/4/2011 8:00,106,0.36,0.3333,0.4,0.2985,1,0,0,1
3/4/2011 9:00,118,0.36,0.3485,0.46,0.194,1,0,0,1
3/4/2011 10:00,228,0.36,0.3333,0.5,0.2537,2,0,0,1
3/4/2011 11:00,187,0.34,0.303,0.53,0.2985,2,0,0,1
3/4/2011 12:00,107,0.32,0.303,0.61,0.2537,1,0,0,1
3/4/2011 13:00,87,0.3,0.2879,0.7,0.194,2,0,0,1
3/4/2011 14:00,70,0.3,0.2879,0.7,0.2239,2,0,0,1
3/4/2011 15:00,44,0.3,0.2879,0.7,0.194,1,0,0,1
3/4/2011 16:00,46,0.3,0.303,0.75,0.1642,2,0,0,1
3/5/2011 17:00,19,0.28,0.2879,0.81,0.1045,2,0,1,1
3/5/2011 18:00,25,0.3,0.3182,0.81,0.1045,2,0,1,1
3/5/2011 19:00,20,0.3,0.2879,0.87,0.194,2,0,1,1
3/5/2011 20:00,2,0.3,0.2879,0.87,0.194,2,0,1,1
3/5/2011 21:00,1,0.3,0.303,0.93,0.1642,2,0,1,1
3/5/2011 22:00,3,0.3,0.303,1,0.1343,2,0,1,1
3/5/2011 23:00,4,0.3,0.2879,1,0.2239,2,0,1,1
3/5/2011 0:00,15,0.3,0.2727,1,0.2985,2,0,1,1
3/5/2011 1:00,45,0.3,0.2727,1,0.2985,2,0,1,1
3/5/2011 2:00,63,0.32,0.303,0.93,0.2239,2,0,1,1
3/5/2011 3:00,103,0.34,0.3333,0.93,0.194,2,0,1,1
3/5/2011 4:00,159,0.4,0.4091,0.76,0.2239,2,0,1,1
3/5/2011 5:00,167,0.44,0.4394,0.67,0.2537,2,0,1,1
3/5/2011 6:00,190,0.46,0.4545,0.67,0.2836,2,0,1,1
3/5/2011 7:00,198,0.48,0.4697,0.59,0.2836,2,0,1,1
3/5/2011 8:00,205,0.46,0.4545,0.63,0.2985,2,0,1,1
3/5/2011 9:00,204,0.48,0.4697,0.59,0.2985,2,0,1,1
3/5/2011 10:00,164,0.48,0.4697,0.59,0.3582,2,0,1,1
3/5/2011 11:00,152,0.48,0.4697,0.59,0.3284,2,0,1,1
3/5/2011 12:00,89,0.46,0.4545,0.67,0.3284,2,0,1,1
3/5/2011 13:00,70,0.44,0.4394,0.77,0.3284,2,0,1,1
3/5/2011 14:00,72,0.44,0.4394,0.72,0.3284,2,0,1,1
3/5/2011 15:00,63,0.42,0.4242,0.77,0.2985,2,0,1,1
3/5/2011 16:00,44,0.44,0.4394,0.77,0.2985,2,0,1,1
3/6/2011 17:00,52,0.42,0.4242,0.77,0.3582,2,0,1,1
3/6/2011 18:00,39,0.42,0.4242,0.77,0.2836,2,0,1,1
3/6/2011 19:00,32,0.4,0.4091,0.82,0.2836,2,0,1,1
3/6/2011 20:00,11,0.42,0.4242,0.82,0.2985,2,0,1,1
3/6/2011 21:00,3,0.42,0.4242,0.88,0.3582,2,0,1,1
3/6/2011 22:00,2,0.42,0.4242,0.94,0.3582,2,0,1,1
3/6/2011 23:00,5,0.42,0.4242,1,0.4478,3,0,1,1
3/6/2011 0:00,9,0.4,0.4091,1,0.2985,2,0,1,1
3/6/2011 1:00,22,0.42,0.4242,1,0.2836,2,0,1,1
3/6/2011 2:00,31,0.42,0.4242,1,0.2985,2,0,1,1
3/6/2011 3:00,62,0.42,0.4242,1,0.2239,2,0,1,1
3/6/2011 4:00,79,0.46,0.4545,0.94,0.3284,2,0,1,1
3/6/2011 5:00,105,0.46,0.4545,0.94,0.3582,2,0,1,1
3/6/2011 6:00,39,0.44,0.4394,1,0.2239,3,0,1,1
3/6/2011 7:00,7,0.44,0.4394,1,0.2239,3,0,1,1
3/6/2011 8:00,11,0.36,0.3333,1,0.2836,3,0,1,1
3/6/2011 9:00,25,0.34,0.303,1,0.2985,3,0,1,1
3/6/2011 10:00,23,0.32,0.2879,1,0.3582,3,0,1,1
3/6/2011 11:00,11,0.3,0.2576,1,0.4925,3,0,1,1
3/6/2011 12:00,11,0.28,0.2424,1,0.4179,3,0,1,1
3/6/2011 13:00,7,0.24,0.1818,0.93,0.6119,3,0,1,1
3/6/2011 14:00,10,0.22,0.197,1,0.3881,2,0,1,1
3/6/2011 15:00,9,0.22,0.197,1,0.4179,2,0,1,1
3/7/2011 16:00,4,0.2,0.1818,1,0.3284,3,0,0,1
3/7/2011 17:00,2,0.2,0.1818,1,0.3284,3,0,0,1
3/7/2011 18:00,1,0.2,0.1515,0.8,0.5821,1,0,0,1
3/7/2011 19:00,1,0.2,0.1515,0.8,0.5224,1,0,0,1
3/7/2011 20:00,1,0.2,0.1818,0.75,0.3582,1,0,0,1
3/7/2011 21:00,34,0.2,0.1818,0.75,0.3881,1,0,0,1
3/7/2011 22:00,91,0.2,0.1667,0.75,0.4179,1,0,0,1
3/7/2011 23:00,211,0.2,0.1818,0.75,0.3881,1,0,0,1
3/7/2011 0:00,134,0.22,0.1818,0.64,0.4627,1,0,0,1
3/7/2011 1:00,58,0.24,0.2121,0.6,0.2985,1,0,0,1
3/7/2011 2:00,60,0.26,0.2121,0.48,0.4478,1,0,0,1
3/7/2011 3:00,96,0.3,0.2727,0.42,0.4179,1,0,0,1
3/7/2011 4:00,70,0.32,0.2879,0.36,0.3881,1,0,0,1
3/7/2011 5:00,77,0.32,0.2879,0.36,0.4179,1,0,0,1
3/7/2011 6:00,96,0.34,0.303,0.31,0.3881,1,0,0,1
3/7/2011 7:00,122,0.34,0.303,0.31,0.3582,1,0,0,1
3/7/2011 8:00,233,0.34,0.303,0.29,0.3582,1,0,0,1
3/7/2011 9:00,233,0.32,0.303,0.31,0.2239,1,0,0,1
3/7/2011 10:00,145,0.3,0.2879,0.33,0.2239,1,0,0,1
3/7/2011 11:00,92,0.3,0.303,0.33,0.1642,1,0,0,1
3/7/2011 12:00,54,0.28,0.2727,0.38,0.2239,1,0,0,1
3/7/2011 13:00,35,0.26,0.2576,0.48,0.1642,1,0,0,1
3/7/2011 14:00,22,0.28,0.3182,0.48,0,1,0,0,1
3/8/2011 15:00,10,0.26,0.2879,0.48,0.0896,1,0,0,1
3/8/2011 16:00,4,0.24,0.2424,0.52,0.1343,1,0,0,1
3/8/2011 17:00,1,0.24,0.2424,0.52,0.1343,1,0,0,1
3/8/2011 18:00,7,0.24,0.2576,0.52,0.0896,1,0,0,1
3/8/2011 19:00,2,0.22,0.2727,0.64,0,1,0,0,1
3/8/2011 20:00,10,0.2,0.2273,0.69,0.1045,1,0,0,1
3/8/2011 21:00,45,0.2,0.2576,0.59,0,1,0,0,1
3/8/2011 22:00,128,0.18,0.197,0.64,0.1343,1,0,0,1
3/8/2011 23:00,257,0.22,0.2273,0.55,0.194,1,0,0,1
3/8/2011 0:00,151,0.26,0.2576,0.41,0.1642,1,0,0,1
3/8/2011 1:00,71,0.3,0.2879,0.33,0.194,2,0,0,1
3/8/2011 2:00,78,0.36,0.3485,0.25,0.1642,2,0,0,1
3/8/2011 3:00,99,0.36,0.3788,0.23,0,2,0,0,1
3/8/2011 4:00,98,0.38,0.3939,0.25,0.1045,2,0,0,1
3/8/2011 5:00,72,0.38,0.3939,0.2,0,2,0,0,1
3/8/2011 6:00,112,0.36,0.3788,0.18,0,2,0,0,1
3/8/2011 7:00,108,0.38,0.3939,0.27,0.1642,1,0,0,1
3/8/2011 8:00,248,0.36,0.3485,0.27,0.2239,1,0,0,1
3/8/2011 9:00,235,0.34,0.3333,0.27,0.194,1,0,0,1
3/8/2011 10:00,150,0.34,0.3485,0.31,0.1045,1,0,0,1
3/8/2011 11:00,76,0.32,0.3333,0.39,0.0896,1,0,0,1
3/8/2011 12:00,75,0.3,0.2879,0.49,0.194,1,0,0,1
3/8/2011 13:00,55,0.3,0.2879,0.49,0.2239,1,0,0,1
3/8/2011 14:00,41,0.28,0.2727,0.61,0.194,1,0,0,1
3/9/2011 15:00,9,0.26,0.2879,0.65,0.0896,1,0,0,1
3/9/2011 16:00,4,0.26,0.2727,0.52,0.1343,1,0,0,1
3/9/2011 17:00,2,0.26,0.2727,0.52,0.1343,1,0,0,1
3/9/2011 18:00,3,0.24,0.2576,0.7,0.0896,1,0,0,1
3/9/2011 19:00,2,0.24,0.2576,0.75,0.1045,1,0,0,1
3/9/2011 20:00,8,0.24,0.2424,0.81,0.1343,2,0,0,1
3/9/2011 21:00,49,0.24,0.2576,0.85,0.1045,2,0,0,1
3/9/2011 22:00,141,0.24,0.2424,0.87,0.1642,2,0,0,1
3/9/2011 23:00,249,0.24,0.2424,0.87,0.1343,2,0,0,1
3/9/2011 0:00,141,0.26,0.2424,0.87,0.2537,2,0,0,1
3/9/2011 1:00,57,0.3,0.2879,0.75,0.2537,2,0,0,1
3/9/2011 2:00,59,0.32,0.2879,0.76,0.3881,2,0,0,1
3/9/2011 3:00,98,0.32,0.303,0.76,0.2537,2,0,0,1
3/9/2011 4:00,99,0.32,0.2879,0.76,0.3582,2,0,0,1
3/9/2011 5:00,71,0.34,0.303,0.76,0.2985,2,0,0,1
3/9/2011 6:00,79,0.36,0.3333,0.71,0.2985,2,0,0,1
3/9/2011 7:00,112,0.34,0.303,0.76,0.3284,2,0,0,1
3/9/2011 8:00,194,0.34,0.303,0.76,0.2985,2,0,0,1
3/9/2011 9:00,188,0.34,0.3182,0.76,0.2537,2,0,0,1
3/9/2011 10:00,134,0.34,0.303,0.76,0.3284,2,0,0,1
3/9/2011 11:00,91,0.32,0.3182,0.87,0.194,2,0,0,1
3/9/2011 12:00,62,0.32,0.303,0.93,0.3284,2,0,0,1
3/9/2011 13:00,21,0.32,0.3182,0.93,0.1642,3,0,0,1
3/9/2011 14:00,18,0.34,0.3333,0.93,0.194,3,0,0,1
3/10/2011 15:00,3,0.34,0.3182,0,0.2537,3,0,0,1
3/10/2011 16:00,2,0.34,0.3182,0,0.2537,3,0,0,1
3/10/2011 17:00,1,0.34,0.3182,0,0.2537,3,0,0,1
3/10/2011 18:00,3,0.36,0.3485,0,0.194,3,0,0,1
3/10/2011 19:00,12,0.36,0.3333,0,0.3284,3,0,0,1
3/10/2011 20:00,37,0.38,0.3939,0,0.2239,3,0,0,1
3/10/2011 21:00,44,0.38,0.3939,0,0.2836,3,0,0,1
3/10/2011 22:00,24,0.4,0.4091,0,0.2239,3,0,0,1
3/10/2011 23:00,17,0.4,0.4091,0,0.1642,3,0,0,1
3/10/2011 0:00,11,0.4,0.4091,0,0.2537,3,0,0,1
3/10/2011 1:00,34,0.42,0.4242,0,0.2239,3,0,0,1
3/10/2011 2:00,12,0.42,0.4242,0,0.2239,3,0,0,1
3/10/2011 3:00,12,0.44,0.4394,0,0.2985,3,0,0,1
3/10/2011 4:00,14,0.44,0.4394,0,0.2239,3,0,0,1
3/10/2011 5:00,21,0.42,0.4242,0,0.2537,3,0,0,1
3/10/2011 6:00,111,0.44,0.4394,0,0.3881,2,0,0,1
3/10/2011 7:00,82,0.44,0.4394,0,0.3582,3,0,0,1
3/10/2011 8:00,56,0.44,0.4394,0,0.5821,3,0,0,1
3/10/2011 9:00,38,0.36,0.3333,0,0.3284,3,0,0,1
3/10/2011 10:00,28,0.36,0.3485,0,0.2239,3,0,0,1
3/10/2011 11:00,34,0.34,0.3333,0,0.1343,2,0,0,1
3/10/2011 12:00,27,0.34,0.3485,0,0.0896,3,0,0,1
3/11/2011 13:00,6,0.34,0.3485,1,0.0896,2,0,0,1
3/11/2011 14:00,8,0.34,0.3485,1,0.1045,3,0,0,1
3/11/2011 15:00,5,0.34,0.3485,1,0.1045,3,0,0,1
3/11/2011 16:00,2,0.32,0.3333,0.93,0.0896,2,0,0,1
3/11/2011 17:00,7,0.3,0.2879,0.81,0.2239,1,0,0,1
3/11/2011 18:00,32,0.26,0.2424,0.81,0.2836,1,0,0,1
3/11/2011 19:00,114,0.26,0.2576,0.7,0.194,1,0,0,1
3/11/2011 20:00,259,0.28,0.2727,0.7,0.2537,1,0,0,1
3/11/2011 21:00,156,0.3,0.2879,0.61,0.2836,2,0,0,1
3/11/2011 22:00,78,0.32,0.303,0.57,0.2985,2,0,0,1
3/11/2011 23:00,81,0.32,0.303,0.57,0.2985,2,0,0,1
3/11/2011 0:00,111,0.34,0.3182,0.53,0.2537,2,0,0,1
3/11/2011 1:00,107,0.36,0.3333,0.53,0.2537,1,0,0,1
3/11/2011 2:00,89,0.36,0.3333,0.5,0.3582,2,0,0,1
3/11/2011 3:00,85,0.34,0.3182,0.53,0.2537,2,0,0,1
3/11/2011 4:00,113,0.34,0.303,0.49,0.2985,2,0,0,1
3/11/2011 5:00,223,0.34,0.3182,0.49,0.2239,1,0,0,1
3/11/2011 6:00,153,0.32,0.303,0.49,0.3284,1,0,0,1
3/11/2011 7:00,118,0.3,0.2727,0.56,0.3284,1,0,0,1
3/11/2011 8:00,76,0.3,0.303,0.56,0.1642,1,0,0,1
3/11/2011 9:00,53,0.3,0.2879,0.52,0.2537,2,0,0,1
3/11/2011 10:00,64,0.3,0.303,0.52,0.1642,1,0,0,1
3/11/2011 11:00,37,0.3,0.2879,0.52,0.2537,1,0,0,1
3/12/2011 12:00,34,0.26,0.2727,0.6,0.1343,1,0,1,1
3/12/2011 13:00,18,0.24,0.2273,0.65,0.194,1,0,1,1
3/12/2011 14:00,14,0.24,0.2273,0.65,0.194,1,0,1,1
3/12/2011 15:00,7,0.24,0.2273,0.65,0.2537,1,0,1,1
3/12/2011 16:00,1,0.24,0.2273,0.65,0.2537,1,0,1,1
3/12/2011 17:00,2,0.22,0.2273,0.69,0.194,1,0,1,1
3/12/2011 18:00,4,0.22,0.2121,0.75,0.2537,1,0,1,1
3/12/2011 19:00,23,0.24,0.2273,0.7,0.194,1,0,1,1
3/12/2011 20:00,53,0.26,0.2576,0.65,0.1642,1,0,1,1
3/12/2011 21:00,101,0.28,0.2879,0.65,0.1045,1,0,1,1
3/12/2011 22:00,99,0.32,0.303,0.66,0.2239,1,0,1,1
3/12/2011 23:00,119,0.34,0.303,0.49,0.3284,1,0,1,1
3/12/2011 0:00,158,0.34,0.3182,0.53,0.2836,1,0,1,1
3/12/2011 1:00,157,0.36,0.3333,0.51,0.3582,1,0,1,1
3/12/2011 2:00,166,0.4,0.4091,0.5,0.4478,1,0,1,1
3/12/2011 3:00,182,0.42,0.4242,0.44,0.4925,1,0,1,1
3/12/2011 4:00,244,0.46,0.4545,0.41,0.4478,1,0,1,1
3/12/2011 5:00,213,0.46,0.4545,0.44,0.3284,1,0,1,1
3/12/2011 6:00,145,0.42,0.4242,0.54,0.1642,1,0,1,1
3/12/2011 7:00,112,0.42,0.4242,0.54,0.0896,1,0,1,1
3/12/2011 8:00,86,0.4,0.4091,0.58,0.1045,1,0,1,1
3/12/2011 9:00,82,0.38,0.3939,0.62,0,1,0,1,1
3/12/2011 10:00,63,0.36,0.3788,0.71,0,1,0,1,1
3/12/2011 11:00,49,0.38,0.3939,0.66,0.0896,1,0,1,1
3/13/2011 12:00,38,0.38,0.3939,0.62,0.1045,1,0,1,1
3/13/2011 13:00,33,0.36,0.3485,0.66,0.1343,1,0,1,1
3/13/2011 14:00,23,0.34,0.3333,0.76,0.1343,1,0,1,1
3/13/2011 15:00,13,0.34,0.3333,0.66,0.1642,1,0,1,1
3/13/2011 16:00,3,0.36,0.3485,0.62,0.1343,1,0,1,1
3/13/2011 17:00,2,0.34,0.3636,0.66,0,1,0,1,1
3/13/2011 18:00,10,0.36,0.3485,0.62,0.194,1,0,1,1
3/13/2011 19:00,34,0.4,0.4091,0.5,0.2985,1,0,1,1
3/13/2011 20:00,44,0.4,0.4091,0.5,0.4179,1,0,1,1
3/13/2011 21:00,122,0.42,0.4242,0.47,0.2537,1,0,1,1
3/13/2011 22:00,181,0.44,0.4394,0.41,0.4179,1,0,1,1
3/13/2011 23:00,194,0.46,0.4545,0.38,0.3881,1,0,1,1
3/13/2011 0:00,221,0.46,0.4545,0.38,0.3881,1,0,1,1
3/13/2011 1:00,250,0.46,0.4545,0.41,0.2985,1,0,1,1
3/13/2011 2:00,304,0.48,0.4697,0.39,0.3284,1,0,1,1
3/13/2011 3:00,256,0.46,0.4545,0.41,0.3881,1,0,1,1
3/13/2011 4:00,241,0.44,0.4394,0.41,0.3582,1,0,1,1
3/13/2011 5:00,147,0.4,0.4091,0.43,0.3582,1,0,1,1
3/13/2011 6:00,101,0.36,0.3333,0.5,0.3582,1,0,1,1
3/13/2011 7:00,77,0.32,0.303,0.57,0.2985,1,0,1,1
3/13/2011 8:00,58,0.3,0.2879,0.56,0.2537,1,0,1,1
3/13/2011 9:00,37,0.3,0.2727,0.56,0.3284,1,0,1,1
3/13/2011 10:00,28,0.26,0.2576,0.65,0.2239,1,0,1,1
3/14/2011 11:00,11,0.26,0.2727,0.65,0.1045,1,0,0,1
3/14/2011 12:00,1,0.26,0.2879,0.65,0.0896,1,0,0,1
3/14/2011 13:00,1,0.26,0.2879,0.65,0.0896,1,0,0,1
3/14/2011 14:00,3,0.26,0.2727,0.65,0.1343,1,0,0,1
3/14/2011 15:00,8,0.24,0.2424,0.7,0.1343,1,0,0,1
3/14/2011 16:00,28,0.26,0.2727,0.65,0.1343,1,0,0,1
3/14/2011 17:00,88,0.28,0.3182,0.61,0,2,0,0,1
3/14/2011 18:00,241,0.3,0.303,0.56,0.1343,2,0,0,1
3/14/2011 19:00,140,0.32,0.303,0.53,0.3284,1,0,0,1
